2.000000,13.152427
3.095041,15.445784
4.371013,17.629776
4.531528,17.869177
4.961804,18.470291
5.483208,19.116615
7.829062,20.809303
8.003645,20.851925
12.416327,18.552790
12.853292,18.074924
13.829758,16.955925
14.558952,16.118677
15.165454,15.452782
17.847137,13.391020
18.519192,13.215019
18.794197,13.191336
21.940371,15.022213
22.364176,15.547381
23.629776,17.419493
25.129454,20.031048
26.224657,22.014238
26.533209,22.560284
27.792347,24.628078
28.207422,25.227306
30.924891,27.542604
31.299456,27.594950
32.717720,27.136230
32.821754,27.061581
33.665424,26.255655
33.849804,26.033447
34.018936,25.815689
34.644756,24.899368
36.170506,22.040155
36.342216,21.673904
36.441776,21.458326
36.470802,21.395052
36.755871,20.764246
38.489025,16.715765
39.205879,15.041254
41.656319,10.152735
42.612442,8.851906
43.008766,8.443048
44.063210,7.760971
47.537037,9.735415
49.224617,12.549355
51.769905,17.502308
52.190083,18.260479
52.630272,19.005003
56.771282,21.667114
57.607620,20.970882
58.271873,20.102938
58.960846,18.921898
60.343925,15.784700
63.867874,5.119844
64.005051,4.690515
65.848709,-0.643841
66.394310,-1.985921
67.074951,-3.453250
67.566818,-4.353343
68.138237,-5.215137
69.786232,-6.507047
70.509132,-6.500304
72.138847,-5.283040
72.468498,-4.856244
73.517372,-3.173862
74.618706,-1.014224
75.882889,1.687428
76.433739,2.854928
78.843018,7.031998
83.025703,6.507427
83.603134,5.464036
83.687004,5.293682
84.129410,4.319429
85.415504,0.832297
85.682549,0.002589
85.695244,-0.037630
87.413475,-5.973883
87.468933,-6.176757
87.483261,-6.229229
87.678596,-6.946804
89.265007,-12.766054
91.271538,-19.270849
95.941620,-24.879229
98.799324,-20.783079
99.247559,-19.785170
100.337517,-17.160141
100.553459,-16.622393
102.929848,-11.057386
103.220406,-10.491985
105.871391,-7.598092
106.744125,-7.748294
106.882339,-7.827632
109.554680,-12.282864
109.780563,-12.893416
110.237938,-14.223351
111.363365,-17.949780
111.540604,-18.584263
111.559402,-18.652172
111.591339,-18.767803
112.289078,-21.363270
112.980782,-24.021772
113.123985,-24.576601
116.128349,-35.328735
116.901573,-37.458111
117.670540,-39.172070
118.086395,-39.912514
118.599709,-40.634048
121.069237,-40.982571
121.252975,-40.804604
121.309967,-40.743996
121.476051,-40.552979
121.737572,-40.209652
121.930367,-39.924187
123.475060,-36.760971
123.740067,-36.086090
124.236221,-34.743675
124.868370,-32.916576
126.579834,-27.707836
129.432175,-20.539015
130.303497,-19.271317
134.028687,-20.857361
134.186249,-21.177259
135.551956,-24.671032
135.693619,-25.099030
